Index	Direction	Timesteamp	ID	Format	Type	Length	Data	
610000	Receive	 14:47:59.990.0	0x1dff1d03	Data	Extend	8	E1 1E 05 0B 20 B2 88 5C 
610001	Receive	 14:47:59.990.0	0x1dff1d03	Data	Extend	8	E2 12 FF FF FF 7F 16 07 
610002	Receive	 14:47:59.990.0	0x1dff1d03	Data	Extend	8	E3 E7 05 58 2B 68 10 FF 
610003	Receive	 14:47:59.990.0	0x1dff1d03	Data	Extend	8	E4 FF FF 7F 16 0D 8C 38 
610004	Receive	 14:47:59.990.0	0x1dff1d03	Data	Extend	8	E5 1C 00 5C 12 FF FF FF 
610005	Receive	 14:47:59.990.0	0x1dff1d03	Data	Extend	8	E6 7F 16 0E CC 23 F5 43 
610006	Receive	 14:47:59.990.0	0x1dff1d03	Data	Extend	8	E7 30 11 FF FF FF 7F 16 
610007	Receive	 14:48:00.003.0	0x1dff1d03	Data	Extend	8	E8 0F B9 24 8F CA 5C 12 
610008	Receive	 14:48:00.003.0	0x1dff1d03	Data	Extend	8	E9 FF FF FF 7F 16 12 83 
610009	Receive	 14:48:00.003.0	0x1dff1d03	Data	Extend	8	EA 0A 88 C8 68 10 FF FF 
610010	Receive	 14:48:00.003.0	0x1dff1d03	Data	Extend	8	EB FF 7F 16 14 28 0D 20 
610011	Receive	 14:48:00.003.0	0x1dff1d03	Data	Extend	8	EC 7C F8 11 FF FF FF 7F 
610012	Receive	 14:48:00.003.0	0x1dff1d03	Data	Extend	8	ED 16 15 58 10 F0 74 68 
610013	Receive	 14:48:00.003.0	0x1dff1d03	Data	Extend	8	EE 10 FF FF FF 7F 16 16 
610014	Receive	 14:48:00.003.0	0x1dff1d03	Data	Extend	8	EF AD 21 77 56 94 11 FF 
610015	Receive	 14:48:00.003.0	0x1dff1d03	Data	Extend	8	F0 FF FF 7F 16 17 2F 0B 
610016	Receive	 14:48:00.003.0	0x1dff1d03	Data	Extend	8	F1 00 DB A0 0F FF FF FF 
610017	Receive	 14:48:00.003.0	0x1dff1d03	Data	Extend	8	F2 7F 16 18 84 0B 39 AA 
610018	Receive	 14:48:00.003.0	0x1dff1d03	Data	Extend	8	F3 30 11 FF FF FF 7F 16 
610019	Receive	 14:48:00.004.0	0x1dff1d03	Data	Extend	8	F4 1E 81 18 E2 2B 5C 12 
610020	Receive	 14:48:00.004.0	0x1dff1d03	Data	Extend	8	F5 FF FF FF 7F 16 24 C5 
610021	Receive	 14:48:00.004.0	0x1dff1d03	Data	Extend	8	F6 13 95 65 00 00 FF FF 
610022	Receive	 14:48:00.004.0	0x1dff1d03	Data	Extend	8	F7 FF 7F 00 31 80 16 44 
610023	Receive	 14:48:00.004.0	0x1dff1d03	Data	Extend	8	F8 75 00 00 FF FF FF 7F 
610024	Receive	 14:48:00.004.0	0x1dff1d03	Data	Extend	8	F9 00 41 EB 0F CA 57 A0 
610025	Receive	 14:48:00.004.0	0x1dff1d03	Data	Extend	8	FA 0F FF FF FF 7F 12 42 
610026	Receive	 14:48:00.004.0	0x1dff1d03	Data	Extend	8	FB 14 32 0C 45 24 13 FF 
610027	Receive	 14:48:00.004.0	0x1dff1d03	Data	Extend	8	FC FF FF 7F 12 43 76 1C 
610028	Receive	 14:48:00.004.0	0x1dff1d03	Data	Extend	8	FD 08 D9 94 11 FF FF FF 
610029	Receive	 14:48:00.004.0	0x1dff1d03	Data	Extend	8	FE 7F 12 4B ED 0E D5 17 
610030	Receive	 14:48:00.004.0	0x09fd0219	Data	Extend	8	FF 4E 01 C5 04 FA FF FF 
610031	Receive	 14:48:00.004.0	0x1dff1d03	Data	Extend	8	FF 68 10 FF FF FF 7F 12 
610032	Receive	 14:48:00.019.0	0x09f80103	Data	Extend	8	B3 72 51 1D 9E 49 CE FF 
610033	Receive	 14:48:00.019.0	0x09fd0220	Data	Extend	8	FF 4E 01 C5 04 FA FF FF 
610034	Receive	 14:48:00.035.0	0x18ff3d13	Data	Extend	8	41 9F FF FF 0E FF 00 FF 
610035	Receive	 14:48:00.035.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F AC 0A FF FF 
610036	Receive	 14:48:00.035.0	0x09f80203	Data	Extend	8	FF FC 07 3A 6A 00 FF FF 
610037	Receive	 14:48:00.051.0	0x18ff3d14	Data	Extend	8	41 9F FF FF 02 FF FF FF 
610038	Receive	 14:48:00.051.0	0x0df11903	Data	Extend	8	FF 3C 34 12 01 FE FF FF 
610039	Receive	 14:48:00.067.0	0x09f11203	Data	Extend	8	FF 3C 34 FF 7F B8 00 FC 
610040	Receive	 14:48:00.067.0	0x1cff0003	Data	Extend	8	3F 9F EE FF FF FF FF FF 
610041	Receive	 14:48:00.067.0	0x19fa0303	Data	Extend	8	FF D3 32 00 32 00 FF 7F 
610042	Receive	 14:48:00.067.0	0x09f11303	Data	Extend	8	FF B3 28 F0 FF FF FF FF 
610043	Receive	 14:48:00.067.0	0x0df11403	Data	Extend	8	FF FE FF FF FF FF FF FF 
610044	Receive	 14:48:00.067.0	0x1dff1a03	Data	Extend	8	80 1D 3F 9F 21 01 00 00 
610045	Receive	 14:48:00.067.0	0x1dff1a03	Data	Extend	8	81 1B 00 00 00 C8 FF FF 
610046	Receive	 14:48:00.067.0	0x1dff1a03	Data	Extend	8	82 FF 00 CB FE FF FF 87 
610047	Receive	 14:48:00.067.0	0x1dff1a03	Data	Extend	8	83 01 00 00 04 F9 FF FF 
610048	Receive	 14:48:00.067.0	0x1dff1a03	Data	Extend	8	84 00 00 FF FF FF FF FF 
610049	Receive	 14:48:00.067.0	0x1dff1b03	Data	Extend	8	E0 0A 3F 9F 00 00 9C 00 
610050	Receive	 14:48:00.068.0	0x1dff1b03	Data	Extend	8	E1 55 00 33 00 FF FF FF 
610051	Receive	 14:48:00.083.0	0x1dff2c13	Data	Extend	8	C0 17 41 9F 70 00 00 00 
610052	Receive	 14:48:00.083.0	0x1dff2c13	Data	Extend	8	C1 00 FF FF FF 7F FF FF 
610053	Receive	 14:48:00.083.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F A6 0A FF FF 
610054	Receive	 14:48:00.083.0	0x1dff2c13	Data	Extend	8	C2 FF FF FF FF FF 7F 07 
610055	Receive	 14:48:00.083.0	0x1dff2c13	Data	Extend	8	C3 E7 05 58 FF FF FF FF 
610056	Receive	 14:48:00.083.0	0x0df50b23	Data	Extend	8	FF B4 03 00 00 00 00 0E 
610057	Receive	 14:48:00.083.0	0x09fe1203	Data	Extend	8	60 0C FF 7F FF 7F C8 03 
610058	Receive	 14:48:00.083.0	0x09fe1203	Data	Extend	8	61 FB FF FF 7F CD 00 FF 
610059	Receive	 14:48:00.083.0	0x19f51323	Data	Extend	8	A0 0E FF FF FF FF FF FF 
610060	Receive	 14:48:00.099.0	0x15fd0c23	Data	Extend	8	FF 00 00 79 6C 04 FF FF 
610061	Receive	 14:48:00.099.0	0x19f51323	Data	Extend	8	A1 37 19 03 00 37 19 03 
610062	Receive	 14:48:00.099.0	0x19f51323	Data	Extend	8	A2 00 FF FF FF FF FF FF 
610063	Receive	 14:48:00.099.0	0x19f21445	Data	Extend	8	45 28 05 A4 FF 34 21 FF 
610064	Receive	 14:48:00.115.0	0x09f80103	Data	Extend	8	D7 72 51 1D 9D 49 CE FF 
610065	Receive	 14:48:00.115.0	0x09fd0219	Data	Extend	8	FF 4E 01 2E 08 FA FF FF 
610066	Receive	 14:48:00.115.0	0x1dff1d03	Data	Extend	8	00 97 3F 9F 24 22 FF 17 
