Index	Direction	Timesteamp	ID	Format	Type	Length	Data	
3350000	Receive	 16:08:45.793.0	0x09fe1203	Data	Extend	8	40 0C FF 7F FF 7F 38 FF 
3350001	Receive	 16:08:45.806.0	0x09fe1203	Data	Extend	8	41 CB FE FF 7F 8F FF FF 
3350002	Receive	 16:08:45.806.0	0x1cff150d	Data	Extend	8	27 99 07 2F 00 00 00 00 
3350003	Receive	 16:08:45.806.0	0x19fa0309	Data	Extend	8	B9 D2 4A 00 66 00 FF 7F 
3350004	Receive	 16:08:45.821.0	0x0df11903	Data	Extend	8	FF B8 0B 4E 01 19 FF FF 
3350005	Receive	 16:08:45.821.0	0x09f11203	Data	Extend	8	FF B8 0B FF 7F B8 00 FC 
3350006	Receive	 16:08:45.821.0	0x1cff0003	Data	Extend	8	3F 9F 92 FF FF FF FF FF 
3350007	Receive	 16:08:45.836.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F EE E1 FF FF 
3350008	Receive	 16:08:45.836.0	0x09f11303	Data	Extend	8	FF 06 C2 F0 FF FF FF FF 
3350009	Receive	 16:08:45.836.0	0x0df11403	Data	Extend	8	FF F5 FF FF FF FF FF FF 
3350010	Receive	 16:08:45.836.0	0x1dff1a03	Data	Extend	8	C0 1D 3F 9F 7D FF FF FF 
3350011	Receive	 16:08:45.836.0	0x1dff1a03	Data	Extend	8	C1 2F 00 00 00 31 00 00 
3350012	Receive	 16:08:45.836.0	0x1dff1a03	Data	Extend	8	C2 00 00 62 FF FF FF 73 
3350013	Receive	 16:08:45.836.0	0x1dff1a03	Data	Extend	8	C3 01 00 00 DF F7 FF FF 
3350014	Receive	 16:08:45.836.0	0x1dff1a03	Data	Extend	8	C4 00 00 FF FF FF FF FF 
3350015	Receive	 16:08:45.836.0	0x1dff1b03	Data	Extend	8	20 0A 3F 9F 1C FF 3B 01 
3350016	Receive	 16:08:45.836.0	0x1dff1b03	Data	Extend	8	21 26 01 33 00 FF FF FF 
3350017	Receive	 16:08:45.836.0	0x1dff1d03	Data	Extend	8	00 7F 3F 9F 14 22 FF 16 
3350018	Receive	 16:08:45.836.0	0x1dff1d03	Data	Extend	8	01 1C 4E 10 13 AB 99 C0 
3350019	Receive	 16:08:45.836.0	0x1dff1d03	Data	Extend	8	02 12 FF FF FF 7F 03 54 
3350020	Receive	 16:08:45.836.0	0x1dff1d03	Data	Extend	8	03 30 04 E1 E4 F0 0A FF 
3350021	Receive	 16:08:45.836.0	0x1dff1d03	Data	Extend	8	04 FF FF 7F 00 55 DA 06 
3350022	Receive	 16:08:45.836.0	0x1dff1d03	Data	Extend	8	05 8A 0F A0 0F FF FF FF 
3350023	Receive	 16:08:45.836.0	0x0df50b23	Data	Extend	8	FF 69 03 00 00 00 00 0E 
3350024	Receive	 16:08:45.836.0	0x1dff1d03	Data	Extend	8	06 7F 03 8A 45 10 1D 53 
3350025	Receive	 16:08:45.836.0	0x1dff1d03	Data	Extend	8	07 74 0E FF FF FF 7F 00 
3350026	Receive	 16:08:45.837.0	0x1dff1d03	Data	Extend	8	08 8D 0D 07 BC CF 48 0D 
3350027	Receive	 16:08:45.837.0	0x1dff1d03	Data	Extend	8	09 FF FF FF 7F 00 96 E4 
3350028	Receive	 16:08:45.837.0	0x1dff1d03	Data	Extend	8	0A 21 4C CD A0 0F FF FF 
3350029	Receive	 16:08:45.837.0	0x1dff1d03	Data	Extend	8	0B FF 7F 02 98 84 16 5B 
3350030	Receive	 16:08:45.837.0	0x1dff1d03	Data	Extend	8	0C 81 04 10 FF FF FF 7F 
3350031	Receive	 16:08:45.837.0	0x1dff1d03	Data	Extend	8	0D 23 9E B9 2B FB 4B 24 
3350032	Receive	 16:08:45.837.0	0x1dff1d03	Data	Extend	8	0E 13 FF FF FF 7F 21 A0 
3350033	Receive	 16:08:45.837.0	0x1dff1d03	Data	Extend	8	0F 9F 35 86 56 5C 12 FF 
3350034	Receive	 16:08:45.853.0	0x1dff1d03	Data	Extend	8	10 FF FF 7F 23 A1 D2 13 
3350035	Receive	 16:08:45.853.0	0x1dff1d03	Data	Extend	8	11 E0 20 68 10 FF FF FF 
3350036	Receive	 16:08:45.853.0	0x1dff1d03	Data	Extend	8	12 7F 00 FF FF FF FF FF 
3350037	Receive	 16:08:45.869.0	0x09f80109	Data	Extend	8	9D 7B 51 1D 8D 1C CE FF 
3350038	Receive	 16:08:45.869.0	0x09f8010c	Data	Extend	8	40 7B 51 1D 20 1C CE FF 
3350039	Receive	 16:08:45.869.0	0x09fd0219	Data	Extend	8	FF 39 01 39 37 FA FF FF 
3350040	Receive	 16:08:45.869.0	0x09f80103	Data	Extend	8	77 7C 51 1D 6D 1C CE FF 
3350041	Receive	 16:08:45.869.0	0x18ff3d14	Data	Extend	8	41 9F FF FF 02 FF FF FF 
3350042	Receive	 16:08:45.869.0	0x09f10514	Data	Extend	8	40 15 30 38 FF FF 7F FF 
3350043	Receive	 16:08:45.869.0	0x09f10514	Data	Extend	8	41 FF FF FF D1 06 D1 06 
3350044	Receive	 16:08:45.869.0	0x09f10514	Data	Extend	8	42 FF 7F FF 7F FF 7F FF 
3350045	Receive	 16:08:45.869.0	0x09f10514	Data	Extend	8	43 FF FF FF FF FF FF FF 
3350046	Receive	 16:08:45.869.0	0x09f10d14	Data	Extend	8	FF 00 74 05 FF 7F FF FF 
3350047	Receive	 16:08:45.869.0	0x09fd0220	Data	Extend	8	FF 39 01 39 37 FA FF FF 
3350048	Receive	 16:08:45.884.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F EE E1 FF FF 
3350049	Receive	 16:08:45.915.0	0x09f80209	Data	Extend	8	B9 FC 31 AC 1D 00 FF FF 
3350050	Receive	 16:08:45.916.0	0x09f8020c	Data	Extend	8	B9 FC 9F A9 1E 00 FF FF 
3350051	Receive	 16:08:45.916.0	0x0df11903	Data	Extend	8	FF 8E 0B 4E 01 2E FF FF 
3350052	Receive	 16:08:45.916.0	0x09f11203	Data	Extend	8	FF 8E 0B FF 7F B8 00 FC 
3350053	Receive	 16:08:45.916.0	0x1cff0003	Data	Extend	8	3F 9F 8F FF FF FF FF FF 
3350054	Receive	 16:08:45.916.0	0x19f21448	Data	Extend	8	48 06 13 00 00 A3 75 FF 
3350055	Receive	 16:08:45.930.0	0x08ff3e14	Data	Extend	8	41 9F 13 01 00 00 FF FF 
3350056	Receive	 16:08:45.930.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F EE E1 FF FF 
3350057	Receive	 16:08:45.930.0	0x09f11303	Data	Extend	8	FF A3 67 F0 FF FF FF FF 
3350058	Receive	 16:08:45.930.0	0x0df80503	Data	Extend	8	C0 2B FF 99 4F 10 A9 5A 
3350059	Receive	 16:08:45.931.0	0x0df80503	Data	Extend	8	C1 1E 80 C8 58 99 D6 81 
3350060	Receive	 16:08:45.931.0	0x0df80503	Data	Extend	8	C2 D3 06 18 82 75 AF 61 
3350061	Receive	 16:08:45.931.0	0x0df80503	Data	Extend	8	C3 62 F4 FF 84 62 39 03 
3350062	Receive	 16:08:45.931.0	0x0df80503	Data	Extend	8	C4 00 00 00 00 24 FC 1B 
3350063	Receive	 16:08:45.931.0	0x0df80503	Data	Extend	8	C5 32 00 46 00 8E 12 00 
3350064	Receive	 16:08:45.931.0	0x0df80503	Data	Extend	8	C6 00 00 FF FF FF FF FF 
3350065	Receive	 16:08:45.931.0	0x0df11403	Data	Extend	8	FF F5 FF FF FF FF FF FF 
3350066	Receive	 16:08:45.931.0	0x1dff1a03	Data	Extend	8	E0 1D 3F 9F BE FF FF FF 
3350067	Receive	 16:08:45.931.0	0x1dff1a03	Data	Extend	8	E1 12 01 00 00 D9 FF FF 
