Index	Direction	Timesteamp	ID	Format	Type	Length	Data	
300000	Receive	 14:38:06.705.0	0x09f80103	Data	Extend	8	03 F7 52 1D C2 1B CF FF 
300001	Receive	 14:38:06.706.0	0x09fd0219	Data	Extend	8	FF 42 00 14 8B FA FF FF 
300002	Receive	 14:38:06.719.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F E4 FD FF FF 
300003	Receive	 14:38:06.719.0	0x09fd0220	Data	Extend	8	FF 42 00 14 8B FA FF FF 
300004	Receive	 14:38:06.719.0	0x1dff2c13	Data	Extend	8	E0 17 41 9F 70 00 00 00 
300005	Receive	 14:38:06.719.0	0x1dff2c13	Data	Extend	8	E1 00 FF FF FF 7F FF FF 
300006	Receive	 14:38:06.719.0	0x1dff2c13	Data	Extend	8	E2 FF FF FF FF FF 7F 00 
300007	Receive	 14:38:06.719.0	0x1dff2c13	Data	Extend	8	E3 00 00 00 FF FF FF FF 
300008	Receive	 14:38:06.749.0	0x15fd08d8	Data	Extend	8	FF 04 03 A8 8D FF FF FF 
300009	Receive	 14:38:06.749.0	0x1dff1d03	Data	Extend	8	E0 DF 3F 9F 14 12 FF 13 
300010	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	E1 1C 05 25 23 CD 8A F8 
300011	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	E2 11 FF FF FF 7F 23 07 
300012	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	E3 62 08 45 2A A0 0F FF 
300013	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	E4 FF FF 7F 03 0D BA 36 
300014	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	E5 FF E2 F8 11 FF FF FF 
300015	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	E6 7F 23 0E 04 23 F7 48 
300016	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	E7 CC 10 FF FF FF 7F 23 
300017	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	E8 0F A0 21 52 CA C0 12 
300018	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	E9 FF FF FF 7F 23 12 48 
300019	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	EA 0B 6B CB 10 0E FF FF 
300020	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	EB FF 7F 03 14 31 10 90 
300021	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	EC 7C CC 10 FF FF FF 7F 
300022	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	ED 23 15 74 13 E9 74 CC 
300023	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	EE 10 FF FF FF 7F 23 16 
300024	Receive	 14:38:06.750.0	0x1dff1d03	Data	Extend	8	EF 62 1F 12 5A 5C 12 FF 
300025	Receive	 14:38:06.751.0	0x1dff1d03	Data	Extend	8	F0 FF FF 7F 23 17 B7 08 
300026	Receive	 14:38:06.751.0	0x1dff1d03	Data	Extend	8	F1 DC DB A0 0F FF FF FF 
300027	Receive	 14:38:06.751.0	0x1dff1d03	Data	Extend	8	F2 7F 00 18 F0 08 A1 A8 
300028	Receive	 14:38:06.751.0	0x1dff1d03	Data	Extend	8	F3 3C 0F FF FF FF 7F 00 
300029	Receive	 14:38:06.765.0	0x1dff1d03	Data	Extend	8	F4 1E 4B 1B 36 2B C0 12 
300030	Receive	 14:38:06.765.0	0x1dff1d03	Data	Extend	8	F5 FF FF FF 7F 23 22 80 
300031	Receive	 14:38:06.765.0	0x1dff1d03	Data	Extend	8	F6 16 CF 7E 00 00 FF FF 
300032	Receive	 14:38:06.765.0	0x1dff1d03	Data	Extend	8	F7 FF 7F 00 24 C5 13 95 
300033	Receive	 14:38:06.765.0	0x1dff1d03	Data	Extend	8	F8 65 00 00 FF FF FF 7F 
300034	Receive	 14:38:06.765.0	0x1dff1d03	Data	Extend	8	F9 00 41 EE 12 74 55 10 
300035	Receive	 14:38:06.765.0	0x1dff1d03	Data	Extend	8	FA 0E FF FF FF 7F 03 42 
300036	Receive	 14:38:06.765.0	0x1dff1d03	Data	Extend	8	FB 6B 34 22 38 24 13 FF 
300037	Receive	 14:38:06.765.0	0x1dff1d03	Data	Extend	8	FC FF FF 7F 03 43 28 19 
300038	Receive	 14:38:06.765.0	0x1dff1d03	Data	Extend	8	FD CA D7 04 10 FF FF FF 
300039	Receive	 14:38:06.765.0	0x1dff1d03	Data	Extend	8	FE 7F 03 4B 23 12 34 18 
300040	Receive	 14:38:06.765.0	0x1dff1d03	Data	Extend	8	FF 94 11 FF FF FF 7F 03 
300041	Receive	 14:38:06.765.0	0x0df01003	Data	Extend	8	FF F0 99 4F 50 B4 1C 1B 
