Index	Direction	Timesteamp	ID	Format	Type	Length	Data	
1780000	Receive	 15:24:11.251.0	0x19fa0403	Data	Extend	8	64 0E 19 22 15 32 94 11 
1780001	Receive	 15:24:11.251.0	0x19fa0403	Data	Extend	8	65 FF FF FF 7F F5 0F 21 
1780002	Receive	 15:24:11.251.0	0x09fd0219	Data	Extend	8	FF 10 01 45 1B FA FF FF 
1780003	Receive	 15:24:11.251.0	0x19fa0403	Data	Extend	8	66 30 5F C5 5C 12 FF FF 
1780004	Receive	 15:24:11.251.0	0x19fa0403	Data	Extend	8	67 FF 7F F5 11 4E 06 80 
1780005	Receive	 15:24:11.252.0	0x19fa0403	Data	Extend	8	68 4A 30 11 FF FF FF 7F 
1780006	Receive	 15:24:11.252.0	0x19fa0403	Data	Extend	8	69 F5 12 C7 05 C5 BE 74 
1780007	Receive	 15:24:11.252.0	0x19fa0403	Data	Extend	8	6A 0E FF FF FF 7F F5 14 
1780008	Receive	 15:24:11.252.0	0x19fa0403	Data	Extend	8	6B AB 02 59 7A 80 0C FF 
1780009	Receive	 15:24:11.252.0	0x19fa0403	Data	Extend	8	6C FF FF 7F F4 15 84 05 
1780010	Receive	 15:24:11.252.0	0x19fa0403	Data	Extend	8	6D BB 74 10 0E FF FF FF 
1780011	Receive	 15:24:11.252.0	0x19fa0403	Data	Extend	8	6E 7F F5 16 A5 26 13 44 
1780012	Receive	 15:24:11.252.0	0x19fa0403	Data	Extend	8	6F 24 13 FF FF FF 7F F5 
1780013	Receive	 15:24:11.252.0	0x19fa0403	Data	Extend	8	70 17 76 13 36 D5 5C 12 
1780014	Receive	 15:24:11.252.0	0x19fa0403	Data	Extend	8	71 FF FF FF 7F F5 18 44 
1780015	Receive	 15:24:11.252.0	0x19fa0403	Data	Extend	8	72 15 97 B0 30 11 FF FF 
1780016	Receive	 15:24:11.252.0	0x19fa0403	Data	Extend	8	73 FF 7F F5 1E C0 0E 9D 
1780017	Receive	 15:24:11.252.0	0x09fd0220	Data	Extend	8	FF 10 01 45 1B FA FF FF 
1780018	Receive	 15:24:11.265.0	0x19fa0403	Data	Extend	8	74 2F A0 0F FF FF FF 7F 
1780019	Receive	 15:24:11.265.0	0x19fa0403	Data	Extend	8	75 F5 22 80 16 CF 7E F8 
1780020	Receive	 15:24:11.265.0	0x19fa0403	Data	Extend	8	76 11 FF FF FF 7F F4 24 
1780021	Receive	 15:24:11.265.0	0x19fa0403	Data	Extend	8	77 C5 13 95 65 04 10 FF 
1780022	Receive	 15:24:11.265.0	0x19fa0403	Data	Extend	8	78 FF FF 7F F4 FF FF FF 
1780023	Receive	 15:24:11.265.0	0x1cff0003	Data	Extend	8	3F 9F EC FF FF FF FF FF 
1780024	Receive	 15:24:11.265.0	0x09f11303	Data	Extend	8	FF 69 DC 00 00 FF FF FF 
1780025	Receive	 15:24:11.265.0	0x09f50300	Data	Extend	8	00 FF FF FF FF FF FF FF 
1780026	Receive	 15:24:11.265.0	0x08ff3e14	Data	Extend	8	41 9F 13 01 00 00 FF FF 
1780027	Receive	 15:24:11.265.0	0x0df11403	Data	Extend	8	FF FE FF FF FF FF FF FF 
1780028	Receive	 15:24:11.265.0	0x1dff1a03	Data	Extend	8	80 1D 3F 9F FE FF FF FF 
1780029	Receive	 15:24:11.265.0	0x1dff1a03	Data	Extend	8	81 E8 FF FF FF 19 00 00 
1780030	Receive	 15:24:11.265.0	0x1dff1a03	Data	Extend	8	82 00 00 9C 00 00 00 98 
1780031	Receive	 15:24:11.266.0	0x15fd0719	Data	Extend	8	FF C1 25 71 FF FF E2 03 
1780032	Receive	 15:24:11.266.0	0x1dff1a03	Data	Extend	8	83 FF FF FF 41 00 00 00 
1780033	Receive	 15:24:11.266.0	0x1dff1a03	Data	Extend	8	84 00 00 FF FF FF FF FF 
1780034	Receive	 15:24:11.266.0	0x1dff1b03	Data	Extend	8	E0 0A 3F 9F C2 FF 86 00 
1780035	Receive	 15:24:11.266.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F 71 FF FF FF 
1780036	Receive	 15:24:11.267.0	0x1dff1b03	Data	Extend	8	E1 55 00 12 00 FF FF FF 
1780037	Receive	 15:24:11.267.0	0x09f80203	Data	Extend	8	FF FC 54 17 1A 00 FF FF 
1780038	Receive	 15:24:11.281.0	0x19f21445	Data	Extend	8	45 1E 05 A3 FF 88 13 FF 
1780039	Receive	 15:24:11.281.0	0x18ff3d14	Data	Extend	8	41 9F FF FF 02 FF FF FF 
1780040	Receive	 15:24:11.281.0	0x09f10514	Data	Extend	8	00 15 30 38 FF FF 7F FF 
1780041	Receive	 15:24:11.281.0	0x09f10514	Data	Extend	8	01 FF FF FF D1 06 D1 06 
1780042	Receive	 15:24:11.281.0	0x09f10514	Data	Extend	8	02 FF 7F FF 7F FF 7F FF 
1780043	Receive	 15:24:11.297.0	0x09f10514	Data	Extend	8	03 FF FF FF FF FF FF FF 
1780044	Receive	 15:24:11.297.0	0x09f10d14	Data	Extend	8	FF 00 AF 00 FF 7F FF FF 
