Index	Direction	Timesteamp	ID	Format	Type	Length	Data	
4000000	Receive	 16:27:09.515.0	0x0df11903	Data	Extend	8	FF 7B 14 D5 01 D6 FE FF 
4000001	Receive	 16:27:09.515.0	0x09f11203	Data	Extend	8	FF 7B 14 FF 7F B8 00 FC 
4000002	Receive	 16:27:09.515.0	0x1cff0003	Data	Extend	8	3F 9F E6 FF FF FF FF FF 
4000003	Receive	 16:27:09.515.0	0x04ff1914	Data	Extend	8	41 9F 64 0A 08 00 00 00 
4000004	Receive	 16:27:09.515.0	0x18ea4512	Data	Extend	3	00 EE 00 
4000005	Receive	 16:27:09.515.0	0x09f11303	Data	Extend	8	FF FD F8 F2 FF FF FF FF 
4000006	Receive	 16:27:09.515.0	0x0df11403	Data	Extend	8	FF FD FF FF FF FF FF FF 
4000007	Receive	 16:27:09.515.0	0x1dff1a03	Data	Extend	8	60 1D 3F 9F FE FF FF FF 
4000008	Receive	 16:27:09.515.0	0x1dff1a03	Data	Extend	8	61 97 FF FF FF 30 00 00 
4000009	Receive	 16:27:09.531.0	0x1dff1a03	Data	Extend	8	62 00 00 1E 00 00 00 BC 
4000010	Receive	 16:27:09.531.0	0x1dff1a03	Data	Extend	8	63 FD FF FF 9F 00 00 00 
4000011	Receive	 16:27:09.531.0	0x1dff1a03	Data	Extend	8	64 00 00 FF FF FF FF FF 
4000012	Receive	 16:27:09.531.0	0x1dff1b03	Data	Extend	8	C0 0A 3F 9F D7 FE 21 00 
4000013	Receive	 16:27:09.531.0	0x1dff1b03	Data	Extend	8	C1 0F 01 1C 00 FF FF FF 
4000014	Receive	 16:27:09.531.0	0x19f21448	Data	Extend	8	48 0C 12 32 FB A3 75 FF 
4000015	Receive	 16:27:09.531.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F 04 03 FF FF 
4000016	Receive	 16:27:09.547.0	0x09fe1203	Data	Extend	8	20 0C FF 7F FF 7F 93 07 
4000017	Receive	 16:27:09.547.0	0x09fe1203	Data	Extend	8	21 99 00 FF 7F 53 01 FF 
4000018	Receive	 16:27:09.547.0	0x0df50b23	Data	Extend	8	FF 87 03 00 00 00 00 0E 
4000019	Receive	 16:27:09.563.0	0x09f80103	Data	Extend	8	56 67 51 1D 70 0C CE FF 
4000020	Receive	 16:27:09.563.0	0x09f80109	Data	Extend	8	78 65 51 1D 95 0A CE FF 
4000021	Receive	 16:27:09.563.0	0x09f8010c	Data	Extend	8	00 66 51 1D 44 0B CE FF 
4000022	Receive	 16:27:09.563.0	0x1dff1d03	Data	Extend	8	40 8B 3F 9F 04 22 FF 14 
4000023	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	41 1D 4E FD 18 04 9E 3C 
4000024	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	42 0F FF FF FF 7F 11 55 
4000025	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	43 A7 07 A8 09 A0 0F FF 
4000026	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	44 FF FF 7F 10 56 96 01 
4000027	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	45 2E 2E 00 00 FF FF FF 
4000028	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	46 7F 00 8A 54 0C 0C 56 
4000029	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	47 68 10 FF FF FF 7F 00 
4000030	Receive	 16:27:09.578.0	0x1cff04d8	Data	Extend	8	27 99 08 0D 00 00 00 00 
4000031	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	48 8D E0 04 F6 CB CC 10 
4000032	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	49 FF FF FF 7F 00 8E 49 
4000033	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	4A 05 A3 DD 00 00 FF FF 
4000034	Receive	 16:27:09.578.0	0x1cff150d	Data	Extend	8	27 99 07 0F 0E 00 00 00 
4000035	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	4B FF 7F 00 96 36 26 67 
4000036	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	4C CD A0 0F FF FF FF 7F 
4000037	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	4D 10 98 81 1B 32 82 30 
4000038	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	4E 11 FF FF FF 7F 19 9E 
4000039	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	4F 48 2C BA 40 88 13 FF 
4000040	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	50 FF FF 7F 09 A0 E4 30 
4000041	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	51 CE 5B 24 13 FF FF FF 
4000042	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	52 7F 19 A1 1B 10 65 1F 
4000043	Receive	 16:27:09.578.0	0x1dff1d03	Data	Extend	8	53 10 0E FF FF FF 7F 00 
4000044	Receive	 16:27:09.593.0	0x09f10d1c	Data	Extend	8	FF FF FF 7F 04 03 FF FF 
4000045	Receive	 16:27:09.593.0	0x09fd0219	Data	Extend	8	FF BA 01 8B 18 FA FF FF 
4000046	Receive	 16:27:09.608.0	0x09fd0220	Data	Extend	8	FF BA 01 8B 18 FA FF FF 
4000047	Receive	 16:27:09.608.0	0x18ff3d13	Data	Extend	8	41 9F FF FF 0E FF 00 FF 
4000048	Receive	 16:27:09.608.0	0x0df11903	Data	Extend	8	FF 86 14 D8 01 D1 FE FF 
4000049	Receive	 16:27:09.608.0	0x09f11203	Data	Extend	8	FF 86 14 FF 7F B8 00 FC 
4000050	Receive	 16:27:09.608.0	0x1cff0003	Data	Extend	8	3F 9F E6 FF FF FF FF FF 
4000051	Receive	 16:27:09.624.0	0x09f11303	Data	Extend	8	FF F0 3F F4 FF FF FF FF 
